year,yield,avg_tmax,avg_tmin,total_precip,total_solar,avg_temp,temp_range
2006,51.0,78.79863704334606,62.1799992648038,18.67000011354685,3166.6300048828125,70.48931815407494,16.618637778542265
2006,48.0,78.79863704334606,62.1799992648038,18.67000011354685,3166.6300048828125,70.48931815407494,16.618637778542265
2005,46.5,81.42863724448465,63.62636427445845,12.179999904707074,3348.0699768066406,72.52750075947155,17.802272970026195
2005,39.0,81.42863724448465,63.62636427445845,12.179999904707074,3348.0699768066406,72.52750075947155,17.802272970026195
2005,46.0,81.42863724448465,63.62636427445845,12.179999904707074,3348.0699768066406,72.52750075947155,17.802272970026195
2005,45.0,81.42863724448465,63.62636427445845,12.179999904707074,3348.0699768066406,72.52750075947155,17.802272970026195
2005,41.0,81.42863724448465,63.62636427445845,12.179999904707074,3348.0699768066406,72.52750075947155,17.802272970026195
2004,50.0,77.97545450383967,61.53545448996804,20.130000095814466,3172.119972229004,69.75545449690385,16.440000013871632
2004,44.0,77.97545450383967,61.53545448996804,20.130000095814466,3172.119972229004,69.75545449690385,16.440000013871632
2004,50.0,77.97545450383967,61.53545448996804,20.130000095814466,3172.119972229004,69.75545449690385,16.440000013871632
2004,49.0,77.97545450383967,61.53545448996804,20.130000095814466,3172.119972229004,69.75545449690385,16.440000013871632
2004,44.0,77.97545450383967,61.53545448996804,20.130000095814466,3172.119972229004,69.75545449690385,16.440000013871632
2003,37.0,77.9636362249201,60.950909701260656,20.00000025331974,3207.8799591064453,69.45727296309038,17.01272652365944
2003,43.0,77.9636362249201,60.950909701260656,20.00000025331974,3207.8799591064453,69.45727296309038,17.01272652365944
2003,37.0,77.9636362249201,60.950909701260656,20.00000025331974,3207.8799591064453,69.45727296309038,17.01272652365944
2003,37.0,77.9636362249201,60.950909701260656,20.00000025331974,3207.8799591064453,69.45727296309038,17.01272652365944
2003,42.0,77.9636362249201,60.950909701260656,20.00000025331974,3207.8799591064453,69.45727296309038,17.01272652365944
2002,43.0,80.5886362249201,63.343181956898086,16.819999989122152,3231.270034790039,71.9659090909091,17.24545426802201
2002,40.0,80.5886362249201,63.343181956898086,16.819999989122152,3231.270034790039,71.9659090909091,17.24545426802201
2002,41.0,80.5886362249201,63.343181956898086,16.819999989122152,3231.270034790039,71.9659090909091,17.24545426802201
2002,41.0,80.5886362249201,63.343181956898086,16.819999989122152,3231.270034790039,71.9659090909091,17.24545426802201
2002,41.0,80.5886362249201,63.343181956898086,16.819999989122152,3231.270034790039,71.9659090909091,17.24545426802201
2001,45.0,79.66666630336216,62.83142816452753,18.6100000962615,3098.169990539551,71.24904723394485,16.835238138834633
2001,44.0,79.66666630336216,62.83142816452753,18.6100000962615,3098.169990539551,71.24904723394485,16.835238138834633
2001,44.0,79.66666630336216,62.83142816452753,18.6100000962615,3098.169990539551,71.24904723394485,16.835238138834633
2001,44.0,79.66666630336216,62.83142816452753,18.6100000962615,3098.169990539551,71.24904723394485,16.835238138834633
2001,43.0,79.66666630336216,62.83142816452753,18.6100000962615,3098.169990539551,71.24904723394485,16.835238138834633
2000,44.0,78.99454498291016,62.313181443647906,19.79000000655651,3170.179977416992,70.65386321327904,16.68136353926225
2000,48.0,78.99454498291016,62.313181443647906,19.79000000655651,3170.179977416992,70.65386321327904,16.68136353926225
2000,44.0,78.99454498291016,62.313181443647906,19.79000000655651,3170.179977416992,70.65386321327904,16.68136353926225
2000,46.0,78.99454498291016,62.313181443647906,19.79000000655651,3170.179977416992,70.65386321327904,16.68136353926225
2000,47.0,78.99454498291016,62.313181443647906,19.79000000655651,3170.179977416992,70.65386321327904,16.68136353926225
