year,yield,avg_tmax,avg_tmin,total_precip,total_solar,avg_temp,temp_range
2009,187.0,72.08461541395921,55.317692023057205,26.340000158175826,3619.7800064086914,63.70115371850821,16.766923390902008
2008,171.0,73.15192281282864,55.63076950953557,29.199999632313848,3697.6300201416016,64.3913461611821,17.521153303293076
2008,171.0,73.15192281282864,55.63076950953557,29.199999632313848,3697.6300201416016,64.3913461611821,17.521153303293076
2008,172.0,73.15192281282864,55.63076950953557,29.199999632313848,3697.6300201416016,64.3913461611821,17.521153303293076
2008,172.0,73.15192281282864,55.63076950953557,29.199999632313848,3697.6300201416016,64.3913461611821,17.521153303293076
2008,168.0,73.15192281282864,55.63076950953557,29.199999632313848,3697.6300201416016,64.3913461611821,17.521153303293076
2007,171.0,75.76576878474309,58.14115421588604,23.569999914616346,3899.390022277832,66.95346150031456,17.624614568857048
2007,180.0,75.76576878474309,58.14115421588604,23.569999914616346,3899.390022277832,66.95346150031456,17.624614568857048
2007,175.0,75.76576878474309,58.14115421588604,23.569999914616346,3899.390022277832,66.95346150031456,17.624614568857048
2007,180.0,75.76576878474309,58.14115421588604,23.569999914616346,3899.390022277832,66.95346150031456,17.624614568857048
2007,182.0,75.76576878474309,58.14115421588604,23.569999914616346,3899.390022277832,66.95346150031456,17.624614568857048
2006,166.0,75.81923073988695,58.36384582519531,21.640000119805336,3744.339958190918,67.09153828254114,17.455384914691635
2006,173.0,75.81923073988695,58.36384582519531,21.640000119805336,3744.339958190918,67.09153828254114,17.455384914691635
2006,163.0,75.81923073988695,58.36384582519531,21.640000119805336,3744.339958190918,67.09153828254114,17.455384914691635
2006,168.0,75.81923073988695,58.36384582519531,21.640000119805336,3744.339958190918,67.09153828254114,17.455384914691635
2006,174.0,75.81923073988695,58.36384582519531,21.640000119805336,3744.339958190918,67.09153828254114,17.455384914691635
2005,173.0,76.80730761014499,58.702692178579476,19.280000012367964,3945.9900283813477,67.75499989436223,18.104615431565513
2005,164.0,76.80730761014499,58.702692178579476,19.280000012367964,3945.9900283813477,67.75499989436223,18.104615431565513
2005,175.0,76.80730761014499,58.702692178579476,19.280000012367964,3945.9900283813477,67.75499989436223,18.104615431565513
2005,173.0,76.80730761014499,58.702692178579476,19.280000012367964,3945.9900283813477,67.75499989436223,18.104615431565513
2005,169.0,76.80730761014499,58.702692178579476,19.280000012367964,3945.9900283813477,67.75499989436223,18.104615431565513
2004,181.0,73.13884617732121,56.03538469167856,24.909999947994947,3724.4599838256836,64.58711543449988,17.103461485642654
2004,162.0,73.13884617732121,56.03538469167856,24.909999947994947,3724.4599838256836,64.58711543449988,17.103461485642654
2004,183.0,73.13884617732121,56.03538469167856,24.909999947994947,3724.4599838256836,64.58711543449988,17.103461485642654
2004,180.0,73.13884617732121,56.03538469167856,24.909999947994947,3724.4599838256836,64.58711543449988,17.103461485642654
2004,163.0,73.13884617732121,56.03538469167856,24.909999947994947,3724.4599838256836,64.58711543449988,17.103461485642654
2003,157.0,74.24384615971492,56.18000001173753,22.400000112131238,3816.7000045776367,65.21192308572623,18.063846147977387
2003,158.0,74.24384615971492,56.18000001173753,22.400000112131238,3816.7000045776367,65.21192308572623,18.063846147977387
2003,159.0,74.24384615971492,56.18000001173753,22.400000112131238,3816.7000045776367,65.21192308572623,18.063846147977387
2003,156.0,74.24384615971492,56.18000001173753,22.400000112131238,3816.7000045776367,65.21192308572623,18.063846147977387
2003,154.0,74.24384615971492,56.18000001173753,22.400000112131238,3816.7000045776367,65.21192308572623,18.063846147977387
2002,163.0,73.99518542819553,56.58999958744756,24.69999977387488,3912.2499923706055,65.29259250782154,17.40518584074797
2002,146.0,73.99518542819553,56.58999958744756,24.69999977387488,3912.2499923706055,65.29259250782154,17.40518584074797
2002,160.0,73.99518542819553,56.58999958744756,24.69999977387488,3912.2499923706055,65.29259250782154,17.40518584074797
2002,159.0,73.99518542819553,56.58999958744756,24.69999977387488,3912.2499923706055,65.29259250782154,17.40518584074797
2002,149.0,73.99518542819553,56.58999958744756,24.69999977387488,3912.2499923706055,65.29259250782154,17.40518584074797
2001,146.0,74.1273067180927,57.149230883671684,28.790000120177865,3671.5000076293945,65.63826880088219,16.978075834421013
2001,141.0,74.1273067180927,57.149230883671684,28.790000120177865,3671.5000076293945,65.63826880088219,16.978075834421013
2001,147.0,74.1273067180927,57.149230883671684,28.790000120177865,3671.5000076293945,65.63826880088219,16.978075834421013
2001,141.0,74.1273067180927,57.149230883671684,28.790000120177865,3671.5000076293945,65.63826880088219,16.978075834421013
2001,138.0,74.1273067180927,57.149230883671684,28.790000120177865,3671.5000076293945,65.63826880088219,16.978075834421013
2000,144.0,75.07230729323167,57.10730743408203,21.870000237599015,3732.919990539551,66.08980736365686,17.964999859149643
2000,155.0,75.07230729323167,57.10730743408203,21.870000237599015,3732.919990539551,66.08980736365686,17.964999859149643
2000,146.0,75.07230729323167,57.10730743408203,21.870000237599015,3732.919990539551,66.08980736365686,17.964999859149643
2000,148.0,75.07230729323167,57.10730743408203,21.870000237599015,3732.919990539551,66.08980736365686,17.964999859149643
2000,155.0,75.07230729323167,57.10730743408203,21.870000237599015,3732.919990539551,66.08980736365686,17.964999859149643
2024,24.0,75.88111199273004,57.12222191139504,29.449999891221523,4033.8399963378906,66.50166695206254,18.758890081335004
2023,20.0,77.21115376399113,57.173846391531136,16.610000068321824,4023.4200286865234,67.19250007776114,20.03730737246
2022,21.0,75.5911538050725,57.20692253112793,21.759999856352806,3745.170021057129,66.39903816810022,18.384231273944565
2021,21.0,76.5688458956205,58.257692043597885,20.429999947547913,3804.9799728393555,67.41326896960919,18.311153852022613
2020,20.5,75.00961523789626,56.833077063927284,20.07000003196299,3769.469985961914,65.92134615091177,18.17653817396897
2019,22.0,74.42444497567637,56.9177773087113,30.139999702572823,3682.7900009155273,65.67111114219384,17.506667666965065
2018,20.5,75.3957691192627,57.220384744497444,29.939999910071492,3678.3899993896484,66.30807693188007,18.17538437476525
2017,21.0,76.1230766589825,57.768846365121696,20.239999927580357,3766.490005493164,66.9459615120521,18.3542302938608
2016,24.0,75.64884625948392,59.02269231356107,25.89000017568469,3727.1999740600586,67.33576928652249,16.626153945922844
2015,24.0,74.65307690547063,57.97307733389047,32.02000005543232,3649.430030822754,66.31307711968054,16.679999571580154
2014,20.0,72.92076859107384,55.77999958625207,26.999999940395355,3546.6799926757812,64.35038408866295,17.14076900482177
2013,19.0,73.21444419578269,55.73666650277597,25.3399999756366,3772.359992980957,64.47555534927933,17.477777693006722
2012,15.0,79.07038483252892,59.83576906644381,13.079999905079603,4071.7399826049805,69.45307694948636,19.234615766085106
2011,20.5,74.07807614253117,57.412692290086014,23.22999995201826,3632.8500061035156,65.7453842163086,16.66538385244516
2010,21.5,75.68153909536508,59.23499973003681,34.39999978989363,3641.1199951171875,67.45826941270094,16.44653936532827
2009,22.0,72.08461541395921,55.317692023057205,26.340000158175826,3619.7800064086914,63.70115371850821,16.766923390902008
2008,20.5,73.15192281282864,55.63076950953557,29.199999632313848,3697.6300201416016,64.3913461611821,17.521153303293076
2007,19.5,75.76576878474309,58.14115421588604,23.569999914616346,3899.390022277832,66.95346150031456,17.624614568857048
2006,18.5,75.81923073988695,58.36384582519531,21.640000119805336,3744.339958190918,67.09153828254114,17.455384914691635
2005,18.5,76.80730761014499,58.702692178579476,19.280000012367964,3945.9900283813477,67.75499989436223,18.104615431565513
2004,19.5,73.13884617732121,56.03538469167856,24.909999947994947,3724.4599838256836,64.58711543449988,17.103461485642654
2003,20.0,74.24384615971492,56.18000001173753,22.400000112131238,3816.7000045776367,65.21192308572623,18.063846147977387
2002,19.0,73.99518542819553,56.58999958744756,24.69999977387488,3912.2499923706055,65.29259250782154,17.40518584074797
2001,18.5,74.1273067180927,57.149230883671684,28.790000120177865,3671.5000076293945,65.63826880088219,16.978075834421013
2000,17.0,75.07230729323167,57.10730743408203,21.870000237599015,3732.919990539551,66.08980736365686,17.964999859149643
